libreoffice-gnome	4:26.2.2.2-0ubuntu1	amd64
libreoffice-gtk3	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-common	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-de	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-en-gb	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-en-us	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-es	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-fr	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-it	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-pt	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-pt-br	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-ru	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-zh-cn	4:26.2.2.2-0ubuntu1	amd64
libreoffice-help-zh-tw	4:26.2.2.2-0ubuntu1	amd64
libreoffice-impress	4:26.2.2.2-0ubuntu1	amd64
libreoffice-l10n-de	4:26.2.2.2-0ubuntu1	amd64
libreoffice-l10n-en-gb	4:26.2.2.2-0ubuntu1	amd64
libreoffice-l10n-en-za	4:26.2.2.2-0ubuntu1	amd64
libreoffice-l10n-es	4:26.2.2.2-0ubuntu1	amd64
libreoffice-l10n-fr	4:26.2.2.2-0ubuntu1	amd64
libreoffice-l10n-it	4:26.2.2.2-0ubuntu1	amd64
libreoffice-l10n-pt	4:26.2.2.2-0ubuntu1	amd64
libreoffice-l10n-pt-br	4:26.2.2.2-0ubuntu1	amd64
libreoffice-l10n-ru	4:26.2.2.2-0ubuntu1	amd64
libreoffice-l10n-zh-cn	4:26.2.2.2-0ubuntu1	amd64
libreoffice-l10n-zh-tw	4:26.2.2.2-0ubuntu1	amd64
libreoffice-math	4:26.2.2.2-0ubuntu1	amd64
libreoffice-style-colibre	4:26.2.2.2-0ubuntu1	amd64
libreoffice-style-elementary	4:26.2.2.2-0ubuntu1	amd64
libreoffice-style-yaru	4:26.2.2.2-0ubuntu1	amd64
libreoffice-uiconfig-calc	4:26.2.2.2-0ubuntu1	amd64
libreoffice-uiconfig-common	4:26.2.2.2-0ubuntu1	amd64
libreoffice-uiconfig-draw	4:26.2.2.2-0ubuntu1	amd64
libreoffice-uiconfig-impress	4:26.2.2.2-0ubuntu1	amd64
libreoffice-uiconfig-math	4:26.2.2.2-0ubuntu1	amd64
libreoffice-uiconfig-writer	4:26.2.2.2-0ubuntu1	amd64
libreoffice-writer	4:26.2.2.2-0ubuntu1	amd64
librest-1.0-0:amd64	0.10.2-1	amd64
librevenge-0.0-0:amd64	0.0.5-3build2	amd64
librhythmbox-core10:amd64	3.4.9-3ubuntu3	amd64
libroc0.4:amd64	0.4.0+dfsg-5ubuntu3	amd64
librsvg2-2:amd64	2.61.3+dfsg-3	amd64
librsvg2-common:amd64	2.61.3+dfsg-3	amd64
librtmp1:amd64	2.4+20151223.gitfa8646d.1-3	amd64
librygel-core-2.8-0:amd64	45.0-1ubuntu1	amd64
librygel-db-2.8-0:amd64	45.0-1ubuntu1	amd64
librygel-renderer-2.8-0:amd64	45.0-1ubuntu1	amd64
librygel-server-2.8-0:amd64	45.0-1ubuntu1	amd64
libsamplerate0:amd64	0.2.2-4build2	amd64
libsane-common	1.4.0-1ubuntu1	amd64
libsane-hpaio:amd64	3.24.4+dfsg0-0ubuntu8	amd64
libsane1:amd64	1.4.0-1ubuntu1	amd64
libsasl2-2:amd64	2.1.28+dfsg1-9ubuntu3	amd64
libsasl2-modules-db:amd64	2.1.28+dfsg1-9ubuntu3	amd64
libsasl2-modules-gssapi-mit:amd64	2.1.28+dfsg1-9ubuntu3	amd64
libsasl2-modules:amd64	2.1.28+dfsg1-9ubuntu3	amd64
libsbc1:amd64	2.1-1build1	amd64
libseccomp2:amd64	2.6.0-2ubuntu5	amd64
libsecret-1-0:amd64	0.21.7-2build1	amd64
libsecret-common	0.21.7-2build1	amd64
libselinux1:amd64	3.9-4build1	amd64
libsemanage-common	3.9-1build1	amd64
libsemanage2:amd64	3.9-1build1	amd64
libsensors-config	1:3.6.2-2build1	amd64
libsensors5:amd64	1:3.6.2-2build1	amd64
libsepol2:amd64	3.9-2	amd64
libsframe3:amd64	2.46-3ubuntu2	amd64
libsgutils2-1.48:amd64	1.48-3ubuntu3	amd64
libsharpyuv0:amd64	1.5.0-0.1build1	amd64
libshout3:amd64	2.4.6-1build3	amd64
libsigc++-2.0-0v5:amd64	2.12.1-4build1	amd64
libsigc++-3.0-0:amd64	3.6.0-2build1	amd64
libsimdutf31:amd64	8.0.0-1	amd64
libslang2:amd64	2.3.3-5build1	amd64
libsm6:amd64	2:1.2.6-1build1	amd64
libsmartcols1:amd64	2.41.3-3ubuntu2	amd64
libsmbclient0:amd64	2:4.23.6+dfsg-1ubuntu2	amd64
libsnapd-glib-2-1:amd64	1.72-0ubuntu3	amd64
libsnappy1v5:amd64	1.2.2-2	amd64
libsndfile1:amd64	1.2.2-4	amd64
libsnmp-base	5.9.4+dfsg-2ubuntu3	amd64
libsnmp40t64:amd64	5.9.4+dfsg-2ubuntu3	amd64
libsodium23:amd64	1.0.18-2	amd64
libsonic0:amd64	0.2.0-13build2	amd64
libsoup-3.0-0:amd64	3.6.6-1	amd64
libsoup-3.0-common	3.6.6-1	amd64
libsource-highlight-common	3.1.9-4.3build2	amd64
libsource-highlight4t64:amd64	3.1.9-4.3build2	amd64
libspa-0.2-bluetooth:amd64	1.6.2-1ubuntu1	amd64
libspa-0.2-libcamera:amd64	1.6.2-1ubuntu1	amd64
libspa-0.2-modules:amd64	1.6.2-1ubuntu1	amd64
libspeechd-module0:amd64	0.12.1-2ubuntu1	amd64
libspeechd2:amd64	0.12.1-2ubuntu1	amd64
libspeex1:amd64	1.2.1-3build1	amd64
libspeexdsp1:amd64	1.2.1-3build1	amd64
libspelling-1-2:amd64	0.4.9-1build1	amd64
libspelling-common	0.4.9-1build1	amd64
libsqlite3-0:amd64	3.46.1-9	amd64
libss2:amd64	1.47.2-3ubuntu4	amd64
libssh-4:amd64	0.11.3-1ubuntu1	amd64
libssh2-1t64:amd64	1.11.1-1build2	amd64
libssl3t64:amd64	3.5.5-1ubuntu3	amd64
libsss-certmap0	2.12.0-1ubuntu5	amd64
libsss-idmap0	2.12.0-1ubuntu5	amd64
libsss-nss-idmap0	2.12.0-1ubuntu5	amd64
libstartup-notification0:amd64	0.12-8build1	amd64
libstdc++6:amd64	16-20260322-1ubuntu1	amd64
libstemmer0d:amd64	3.0.1-1	amd64
libsuitesparseconfig7:amd64	1:7.12.2+dfsg-1ubuntu1	amd64
libsysprof-6-6:amd64	50.0-1	amd64
libsysprof-6-modules:amd64	50.0-1	amd64
libsystemd-shared:amd64	259.5-0ubuntu3	amd64
libsystemd0:amd64	259.5-0ubuntu3	amd64
libtag2:amd64	2.2.1-3	amd64
libtalloc2:amd64	2:2.4.3+samba4.23.6+dfsg-1ubuntu2	amd64
libtasn1-6:amd64	4.21.0-2	amd64
libtcl8.6:amd64	8.6.17+dfsg-1build1	amd64
libtdb1:amd64	2:1.4.14+samba4.23.6+dfsg-1ubuntu2	amd64
libteamdctl0:amd64	1.31-1build4	amd64
libtevent0t64:amd64	2:0.17.1+samba4.23.6+dfsg-1ubuntu2	amd64
libtext-charwidth-perl:amd64	0.04-11build4	amd64
libtext-iconv-perl:amd64	1.7-8.1	amd64
libtext-wrapi18n-perl	0.06-10	amd64
libthai-data	0.1.30-1	amd64
libthai0:amd64	0.1.30-1	amd64
libtheora1:amd64	1.2.0+dfsg-6	amd64
libtheoradec2:amd64	1.2.0+dfsg-6	amd64
libtheoraenc2:amd64	1.2.0+dfsg-6	amd64
libtie-ixhash-perl	1.23-4	amd64
libtiff6:amd64	4.7.0-3ubuntu4	amd64
libtimedate-perl	2.3300-2	amd64
libtinfo6:amd64	6.6+20251231-1	amd64
libtinysparql-3.0-0:amd64	3.11.0-1	amd64
libtirpc-common	1.3.7-0.1	amd64
libtirpc3t64:amd64	1.3.7-0.1	amd64
libtotem-plparser-common	3.26.6-3	amd64
libtotem-plparser18:amd64	3.26.6-3	amd64
libtraceevent1-plugin:amd64	1:1.8.7-1	amd64
libtraceevent1:amd64	1:1.8.7-1	amd64
libtracefs1:amd64	1.8.2-1ubuntu1	amd64
libtry-tiny-perl	0.32-1	amd64
libtss2-esys-3.0.2-0t64:amd64	4.1.3-6	amd64
libtss2-mu-4.0.1-0t64:amd64	4.1.3-6	amd64
libtss2-rc0t64:amd64	4.1.3-6	amd64
libtss2-sys1t64:amd64	4.1.3-6	amd64
libtss2-tcti-cmd0t64:amd64	4.1.3-6	amd64
libtss2-tcti-device0t64:amd64	4.1.3-6	amd64
libtss2-tcti-libtpms0t64:amd64	4.1.3-6	amd64
libtss2-tcti-mssim0t64:amd64	4.1.3-6	amd64
libtss2-tcti-spi-helper0t64:amd64	4.1.3-6	amd64
libtss2-tcti-swtpm0t64:amd64	4.1.3-6	amd64
libtss2-tctildr0t64:amd64	4.1.3-6	amd64
libtwolame0:amd64	0.4.0-2build4	amd64
libuchardet0:amd64	0.0.8-2	amd64
libudev1:amd64	259.5-0ubuntu3	amd64
libudisks2-0:amd64	2.10.91-1ubuntu2	amd64
libunistring5:amd64	1.3-2build1	amd64
libunity-protocol-private0:amd64	7.1.4+19.04.20190319-6.1ubuntu1	amd64
libunity-scopes-json-def-desktop	7.1.4+19.04.20190319-6.1ubuntu1	amd64
libunity9	7.1.4+19.04.20190319-6.1ubuntu1	amd64
libuno-cppu3t64	4:26.2.2.2-0ubuntu1	amd64
libuno-cppuhelpergcc3-3t64	4:26.2.2.2-0ubuntu1	amd64
libuno-purpenvhelpergcc3-3t64	4:26.2.2.2-0ubuntu1	amd64
libuno-sal3t64	4:26.2.2.2-0ubuntu1	amd64
libuno-salhelpergcc3-3t64	4:26.2.2.2-0ubuntu1	amd64
libunwind8:amd64	1.8.3-0ubuntu1	amd64
libupower-glib3:amd64	1.91.1-1	amd64
liburcu8t64:amd64	0.15.6-1	amd64
liburi-perl	5.34-2build1	amd64
liburing2:amd64	2.14-1	amd64
libusb-1.0-0:amd64	2:1.0.29-2build1	amd64
libusbmuxd-2.0-7:amd64	2.1.1-1	amd64
libuuid1:amd64	2.41.3-3ubuntu2	amd64
libuutil3linux:amd64	2.4.1-1ubuntu5	amd64
libuv1t64:amd64	1.51.0-2ubuntu1	amd64
libv4l-0t64:amd64	1.32.0-2ubuntu1	amd64
libv4lconvert0t64:amd64	1.32.0-2ubuntu1	amd64
libva-drm2:amd64	2.23.0-1ubuntu1	amd64
libva2:amd64	2.23.0-1ubuntu1	amd64
libvisio-0.1-1:amd64	0.1.10-1build1	amd64
libvisual-0.4-0:amd64	0.4.2-4	amd64
libvncclient1:amd64	0.9.15+dfsg-3	amd64
libvolume-key1:amd64	0.3.12-10build2	amd64
libvorbis0a:amd64	1.3.7-3build2	amd64
libvorbisenc2:amd64	1.3.7-3build2	amd64
libvorbisfile3:amd64	1.3.7-3build2	amd64
libvpx12:amd64	1.16.0-3	amd64
libvte-2.91-0:amd64	0.84.0-2	amd64
libvte-2.91-common	0.84.0-2	amd64
libvte-2.91-gtk4-0:amd64	0.84.0-2	amd64
libvulkan1:amd64	1.4.341.0-1	amd64
libwacom-common	2.18.0-1	amd64
libwacom9:amd64	2.18.0-1	amd64
libwavpack1:amd64	5.9.0-1	amd64
libwayland-client0:amd64	1.24.0-2	amd64
libwayland-cursor0:amd64	1.24.0-2	amd64
libwayland-egl1:amd64	1.24.0-2	amd64
libwayland-server0:amd64	1.24.0-2	amd64
libwbclient0:amd64	2:4.23.6+dfsg-1ubuntu2	amd64
libwebkit2gtk-4.1-0:amd64	2.52.0-1	amd64
libwebkitgtk-6.0-4:amd64	2.52.0-1	amd64
libwebp7:amd64	1.5.0-0.1build1	amd64
libwebpdemux2:amd64	1.5.0-0.1build1	amd64
libwebpmux3:amd64	1.5.0-0.1build1	amd64
libwebrtc-audio-processing-1-3:amd64	1.3-3build2	amd64
libwhoopsie-preferences0	23build4	amd64
libwhoopsie0:amd64	0.2.82ubuntu	amd64
libwinpr3-3:amd64	3.24.2+dfsg-1ubuntu1	amd64
libwireplumber-0.5-0:amd64	0.5.13-1ubuntu1	amd64
libwmf-0.2-7-gtk:amd64	0.2.14-1	amd64
libwmf-0.2-7:amd64	0.2.14-1	amd64
libwmflite-0.2-7:amd64	0.2.14-1	amd64
libwnck-3-0:amd64	43.3-1build1	amd64
libwnck-3-common	43.3-1build1	amd64
libwpd-0.10-10:amd64	0.10.3-2build3	amd64
libwpg-0.3-3:amd64	0.3.4-3build2	amd64
libwps-0.4-4:amd64	0.4.14-2build2	amd64
libwrap0:amd64	7.6.q-36build2	amd64
libwww-perl	6.81-1build1	amd64
libwww-robotrules-perl	6.02-1build1	amd64
libx11-6:amd64	2:1.8.13-1	amd64
libx11-data	2:1.8.13-1	amd64
libx11-protocol-perl	0.56-9	amd64
libx11-xcb1:amd64	2:1.8.13-1	amd64
libxau6:amd64	1:1.0.11-1build2	amd64
libxaw7:amd64	2:1.0.16-1build1	amd64
libxcb-dri3-0:amd64	1.17.0-2ubuntu1	amd64
libxcb-glx0:amd64	1.17.0-2ubuntu1	amd64
libxcb-present0:amd64	1.17.0-2ubuntu1	amd64
libxcb-randr0:amd64	1.17.0-2ubuntu1	amd64
libxcb-render0:amd64	1.17.0-2ubuntu1	amd64
libxcb-res0:amd64	1.17.0-2ubuntu1	amd64
libxcb-shape0:amd64	1.17.0-2ubuntu1	amd64
libxcb-shm0:amd64	1.17.0-2ubuntu1	amd64
libxcb-sync1:amd64	1.17.0-2ubuntu1	amd64
libxcb-util1:amd64	0.4.1-1build1	amd64
libxcb-xfixes0:amd64	1.17.0-2ubuntu1	amd64
libxcb1:amd64	1.17.0-2ubuntu1	amd64
libxcomposite1:amd64	1:0.4.6-1build1	amd64
libxcursor1:amd64	1:1.2.3-1build1	amd64
libxcvt0:amd64	0.1.3-1build1	amd64
libxdamage1:amd64	1:1.1.7-1	amd64
libxdmcp6:amd64	1:1.1.5-2	amd64
libxext6:amd64	2:1.3.4-1build3	amd64
libxfixes3:amd64	1:6.0.0-2build2	amd64
libxfont2:amd64	1:2.0.6-2	amd64
libxft2:amd64	2.3.6-1build2	amd64
libxi6:amd64	2:1.8.2-2	amd64
libxinerama1:amd64	2:1.1.4-3build2	amd64
libxkbcommon0:amd64	1.13.1-1	amd64
libxkbfile1:amd64	1:1.1.0-1build5	amd64
libxkbregistry0:amd64	1.13.1-1	amd64
libxml-parser-perl	2.47-1ubuntu1	amd64
libxml-twig-perl	1:3.54-1build1	amd64
libxml-xpathengine-perl	0.14-2	amd64
libxml2-16:amd64	2.15.2+dfsg-0.1	amd64
libxmlb2:amd64	0.3.24-2	amd64
libxmlsec1-1:amd64	1.3.9-1	amd64
libxmlsec1-nss1:amd64	1.3.9-1	amd64
libxmu6:amd64	2:1.1.3-4	amd64
libxmuu1:amd64	2:1.1.3-4	amd64
libxpm4:amd64	1:3.5.17-1build3	amd64
libxrandr2:amd64	2:1.5.4-1build1	amd64
libxrender1:amd64	1:0.9.12-1build1	amd64
libxres1:amd64	2:1.2.1-1build2	amd64
libxshmfence1:amd64	1.3.3-1build1	amd64
libxslt1.1:amd64	1.1.45-0.1	amd64
libxt6t64:amd64	1:1.2.1-1.3build1	amd64
libxtables12:amd64	1.8.11-2ubuntu3	amd64
libxtst6:amd64	2:1.2.5-1build1	amd64
libxv1:amd64	2:1.0.13-1	amd64
libxxf86dga1:amd64	2:1.1.5-1build2	amd64
libxxf86vm1:amd64	1:1.1.4-2	amd64
libxxhash0:amd64	0.8.3-2build1	amd64
libyajl2:amd64	2.1.0-5.1	amd64
libyaml-0-2:amd64	0.2.5-2build3	amd64
libyelp-1-0:amd64	49.0-5	amd64
libyuv0:amd64	0.0.1922.20260106-1	amd64
libzfs7linux:amd64	2.4.1-1ubuntu5	amd64
libzpool7linux:amd64	2.4.1-1ubuntu5	amd64
libzstd1:amd64	1.5.7+dfsg-3	amd64
linux-base	4.15ubuntu5	amd64
linux-firmware	20260319.git217ca6e4.1ubuntu	amd64
linux-firmware-amd-graphics	20260319.git217ca6e4-0ubuntu3	amd64
linux-firmware-amd-misc	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-broadcom-wireless	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-intel-graphics	20260319.git217ca6e4-0ubuntu2	amd64
linux-firmware-intel-misc	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-intel-wireless	20260319.git217ca6e4-0ubuntu2	amd64
linux-firmware-marvell-prestera	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-marvell-wireless	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-mediatek	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-mellanox-spectrum	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-misc	20260319.git217ca6e4-0ubuntu2	amd64
linux-firmware-netronome	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-nvidia-graphics	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-qlogic	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-qualcomm-graphics	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-qualcomm-misc	20260319.git217ca6e4-0ubuntu2	amd64
linux-firmware-qualcomm-wireless	20260319.git217ca6e4-0ubuntu1	amd64
linux-firmware-realtek	20260319.git217ca6e4-0ubuntu1	amd64
linux-generic-hwe-24.04	7.0.0-14.14	amd64
linux-generic-hwe-26.04	7.0.0-14.14	amd64
linux-headers-7.0.0-14	7.0.0-14.14	amd64
linux-headers-7.0.0-14-generic	7.0.0-14.14	amd64
linux-headers-generic-hwe-26.04	7.0.0-14.14	amd64
linux-image-7.0.0-14-generic	7.0.0-14.14	amd64
linux-image-generic-hwe-26.04	7.0.0-14.14	amd64
linux-libc-dev:amd64	7.0.0-14.14	amd64
linux-main-modules-zfs-7.0.0-14-generic	7.0.0-14.14+3	amd64
linux-modules-7.0.0-14-generic	7.0.0-14.14	amd64
linux-perf	7.0.0-14.14	amd64
linux-sound-base	1.0.25+dfsg-0ubuntu9	amd64
linux-sysctl-defaults	4.15ubuntu5	amd64
linux-tools-7.0.0-14	7.0.0-14.14	amd64
linux-tools-7.0.0-14-generic	7.0.0-14.14	amd64
linux-tools-common	7.0.0-14.14	amd64
localechooser-data	2.89ubuntu7	amd64
locales	2.43-2ubuntu2	amd64
localsearch	3.11.0-1ubuntu1	amd64
login	1:4.16.0-2+really2.41.3-3ubuntu2	amd64
login.defs	1:4.17.4-2ubuntu3	amd64
logrotate	3.22.0-1build1	amd64
logsave	1.47.2-3ubuntu4	amd64
loupe	50.0-0ubuntu2	amd64
lsb-release	12.1-2build1	amd64
lshw	02.19.git.2021.06.19.996aaad9c7-2.1ubuntu3	amd64
lsof	4.99.4+dfsg-2build2	amd64
luit	2.0.20250912-1	amd64
lvm2	2.03.31-2ubuntu3	amd64
m17n-db	1.8.10-1build1	amd64
makedumpfile	1:1.7.7-1	amd64
man-db	2.13.1-1build1	amd64
manpages	6.17-1	amd64
manpages-dev	6.17-1	amd64
mawk	1.3.4.20260129-1	amd64
mdadm	4.5-5ubuntu1	amd64
media-player-info	26-1build1	amd64
media-types	14.0.0build1	amd64
memtest86+	8.00-3	amd64
mesa-libgallium:amd64	26.0.3-1ubuntu1	amd64
mesa-vulkan-drivers:amd64	26.0.3-1ubuntu1	amd64
mobile-broadband-provider-info	20251101-1build1	amd64
modemmanager	1.25.95-1ubuntu1	amd64
mokutil	0.7.2-2	amd64
mount	2.41.3-3ubuntu2	amd64
mozc-data	2.29.5160.102+dfsg-1.4ubuntu5	amd64
mozc-server	2.29.5160.102+dfsg-1.4ubuntu5	amd64
mscompress	0.4-10build2	amd64
mtr-tiny	0.95-1.1ubuntu2	amd64
mutter-common	50.1-0ubuntu2	amd64
mutter-common-bin	50.1-0ubuntu2	amd64
mythes-de	20160424-4build1	amd64
mythes-de-ch	20160424-4build1	amd64
mythes-en-au	2.1-8	amd64
mythes-en-us	1:25.2.3-1build1	amd64
mythes-es	1:25.2.3-1build1	amd64
mythes-fr	1:25.2.3-1build1	amd64
mythes-it	1:25.2.3-1build1	amd64
mythes-pt-pt	1:25.2.3-1build1	amd64
mythes-ru	1:25.2.3-1build1	amd64
nano	8.7.1-1	amd64
nautilus	1:50.0-0ubuntu2	amd64
nautilus-data	1:50.0-0ubuntu2	amd64
nautilus-sendto	3.8.6-8ubuntu1	amd64
ncurses-base	6.6+20251231-1	amd64
ncurses-bin	6.6+20251231-1	amd64
netbase	6.5build1	amd64
netcat-openbsd	1.234-1	amd64
netplan-generator	1.2-1ubuntu5	amd64
netplan.io	1.2-1ubuntu5	amd64
network-manager	1.54.3-2ubuntu3	amd64
network-manager-config-connectivity-ubuntu	1.54.3-2ubuntu3	amd64
network-manager-l10n	1.54.3-2ubuntu3	amd64
network-manager-openvpn	1.12.5-1	amd64
network-manager-openvpn-gnome	1.12.5-1	amd64
network-manager-pptp	1.2.12-6	amd64
network-manager-pptp-gnome	1.2.12-6	amd64
networkd-dispatcher	2.2.4-1.1ubuntu1	amd64
nftables	1.1.6-1	amd64
nm-connection-editor	1.36.0-4ubuntu1	amd64
ntfs-3g	1:2022.10.3-5build1	amd64
numactl	2.0.19-1build1	amd64
openprinting-ppds	20250819-1build1	amd64
openssh-client	1:10.2p1-2ubuntu3	amd64
openssl	3.5.5-1ubuntu3	amd64
openssl-provider-legacy	3.5.5-1ubuntu3	amd64
openvpn	2.7.0-1ubuntu1	amd64
orca	50.1.2-1ubuntu1	amd64
os-prober	1.84ubuntu1	amd64
p11-kit	0.26.2-2	amd64
p11-kit-modules:amd64	0.26.2-2	amd64
packagekit	1.3.4-3	amd64
papers	50.1-0ubuntu1	amd64
papers-common	50.1-0ubuntu1	amd64
parted	3.6-6	amd64
passwd	1:4.17.4-2ubuntu3	amd64
patch	2.8-2build1	amd64
pci.ids	0.0~2026.02.12-1	amd64
pciutils	1:3.14.0-1build2	amd64
pcmciautils	018-19	amd64
perl	5.40.1-7build1	amd64
perl-base	5.40.1-7build1	amd64
perl-modules-5.40	5.40.1-7build1	amd64
perl-openssl-defaults:amd64	7build4	amd64
pinentry-curses	1.3.2-3ubuntu1	amd64
pinentry-gnome3	1.3.2-3ubuntu1	amd64
pipewire-alsa:amd64	1.6.2-1ubuntu1	amd64
pipewire-audio	1.6.2-1ubuntu1	amd64
pipewire-bin	1.6.2-1ubuntu1	amd64
pipewire-pulse	1.6.2-1ubuntu1	amd64
pipewire:amd64	1.6.2-1ubuntu1	amd64
pkexec	127-2ubuntu1	amd64
plymouth	24.004.60+git20250831.4a3c171d-0ubuntu8	amd64
plymouth-label	24.004.60+git20250831.4a3c171d-0ubuntu8	amd64
plymouth-theme-spinner	24.004.60+git20250831.4a3c171d-0ubuntu8	amd64
plymouth-theme-ubuntu-text	24.004.60+git20250831.4a3c171d-0ubuntu8	amd64
pnp.ids	0.394-1build1	amd64
policykit-desktop-privileges	0.22build1	amd64
polkitd	127-2ubuntu1	amd64
poppler-data	0.4.12-1build1	amd64
poppler-utils	26.01.0-2build2	amd64
power-profiles-daemon	0.30-2	amd64
powermgmt-base	1.38ubuntu2	amd64
ppp	2.5.2-1+1.2	amd64
pptp-linux	1.10.0-2build1	amd64
printer-driver-brlaser	6.2.8-1	amd64
printer-driver-c2esp	27-11ubuntu8	amd64
printer-driver-foo2zjs	20200505dfsg0-3ubuntu1	amd64
printer-driver-foo2zjs-common	20200505dfsg0-3ubuntu1	amd64
printer-driver-hpcups	3.24.4+dfsg0-0ubuntu8	amd64
printer-driver-m2300w	0.51-15build3	amd64
printer-driver-min12xxw	0.0.9-11build4	amd64
printer-driver-pnm2ppa	1.13+nondbs-0ubuntu11	amd64
printer-driver-postscript-hp	3.24.4+dfsg0-0ubuntu8	amd64
printer-driver-ptouch	1.7.1-1build1	amd64
printer-driver-pxljr	1.4+repack0-6build3	amd64
printer-driver-sag-gdi	0.1-8build1	amd64
printer-driver-splix	2.0.1-2	amd64
procps	2:4.0.4-9ubuntu1	amd64
psmisc	23.7-2ubuntu2	amd64
ptyxis	50.1-1ubuntu2	amd64
publicsuffix	20260129.1928-1	amd64
python-apt-common	3.1.0ubuntu1	amd64
python-babel-localedata	2.17.0-2	amd64
python3	3.14.3-0ubuntu2	amd64
python3-apport	2.34.0-0ubuntu2	amd64
python3-apt	3.1.0ubuntu1	amd64
python3-aptdaemon	2.0.2build1	amd64
python3-aptdaemon.gtk3widgets	2.0.2build1	amd64
python3-attr	25.4.0-1build1	amd64
python3-autocommand	2.2.2-4	amd64
python3-babel	2.17.0-2	amd64
python3-bcrypt	5.0.0-3build1	amd64
python3-blinker	1.9.0-2build1	amd64
python3-bpfcc	0.35.0+ds-1ubuntu2	amd64
python3-brlapi:amd64	6.7-1ubuntu6	amd64
python3-cairo	1.27.0-2build2	amd64
python3-certifi	2026.1.4+ds-1	amd64
python3-cffi-backend:amd64	2.0.0-3build1	amd64
python3-chardet	5.2.0+dfsg-2build1	amd64
python3-click	8.2.0+0.really.8.1.8-1build1	amd64
python3-commandnotfound	23.04.0build1	amd64
python3-configobj	5.0.9-1build1	amd64
python3-cryptography	46.0.5-1ubuntu2	amd64
python3-cups	2.0.4-3build1	amd64
python3-cupshelpers	1.5.18-4ubuntu2	amd64
python3-dasbus	1.7-2build1	amd64
python3-dbus	1.4.0-1build2	amd64
python3-debconf	1.5.92	amd64
python3-debian	1.0.1ubuntu2	amd64
python3-defer	1.0.6-2.1ubuntu2	amd64
python3-distro	1.9.0-1build1	amd64
python3-distro-info	1.15	amd64
python3-distupgrade	1:26.04.16	amd64
python3-gdbm	3.14.3-0ubuntu2	amd64
python3-gi	3.56.2-1	amd64
python3-httplib2	0.22.0-1build1	amd64
python3-ibus-1.0	1.5.34~rc2-1	amd64
python3-idna	3.11-1	amd64
python3-inflect	7.5.0-1build1	amd64
python3-jaraco.context	6.0.1-2	amd64
python3-jaraco.functools	4.1.0-1build1	amd64
python3-jaraco.text	4.0.0-1build1	amd64
python3-jinja2	3.1.6-1build1	amd64
python3-json-pointer	2.4-4	amd64
python3-jsonpatch	1.32-6	amd64
python3-jsonschema	4.19.2-6ubuntu2	amd64
python3-jsonschema-specifications	2023.12.1-4	amd64
python3-jwt	2.10.1-4ubuntu1	amd64
python3-launchpadlib	2.1.0-1build1	amd64
python3-lazr.restfulclient	0.14.6-3build1	amd64
python3-lazr.uri	1.0.6-7build1	amd64
python3-linkify-it	2.0.3-1ubuntu3	amd64
python3-louis	3.36.0-1	amd64
python3-mako	1.3.10-3build1	amd64
python3-markdown-it	3.0.0-3build1	amd64
python3-markupsafe	3.0.3-1build1	amd64
python3-mdurl	0.1.2-1build1	amd64
python3-minimal	3.14.3-0ubuntu2	amd64
python3-more-itertools	10.8.0-1build1	amd64
python3-netaddr	1.3.0-1build1	amd64
python3-netplan	1.2-1ubuntu5	amd64
python3-oauthlib	3.3.1-1build1	amd64
python3-olefile	0.47-1build1	amd64
python3-passlib	1.9.3-1ubuntu1	amd64
python3-pexpect	4.9-4	amd64
python3-pil:amd64	12.1.1-2ubuntu1	amd64
python3-pkg-resources	78.1.1-0.1build1	amd64
python3-problem-report	2.34.0-0ubuntu2	amd64
python3-psutil	7.1.0-1ubuntu1	amd64
python3-ptyprocess	0.7.0-6build1	amd64
python3-pygments	2.19.2+dfsg-1	amd64
python3-pyparsing	3.3.2-2	amd64
python3-referencing	0.36.2-1ubuntu2	amd64
python3-requests	2.32.5+dfsg-1ubuntu1	amd64
python3-rich	13.9.4-1.2	amd64
python3-rpds-py	0.27.1-2ubuntu3	amd64
python3-serial	3.5-2build1	amd64
